id. Response ID,submitdate. Date submitted,lastpage. Last page,startlanguage. Start language,seed. Seed,startdate. Date started,datestamp. Date last action,"G01Q63. Dear Participant(s),  Thank you very much for your interest in this research, and welcome to the survey.  My name is Syed, and I am conducting this survey as part of my Master's research project at the Technical University of Munich (TUM), under t","G01Q62. {if(is_empty(G01Q62), rand(1,4), G01Q62)} ","Q00. How often do you use public transport services for intercity (long-distance) travel, i.e. +/- 100 km or longer trips? ",G02Q64[SQ001]. Please state how often do you use public transport for the following categories of intercity trips: [Time Critical Trips:Business/Work/Study(I need to arrive on time)],G02Q64[SQ002]. Please state how often do you use public transport for the following categories of intercity trips: [Non-Time Critical Trips:Leisure(I am not in a hurry)],G01Q02[SQ001]. Please state how often you use the following transport modes for intercity trips:  [Train (DB Intercity)],G01Q02[SQ002]. Please state how often you use the following transport modes for intercity trips:  [Train (DB Regiobahn)],G01Q02[SQ003]. Please state how often you use the following transport modes for intercity trips:  [Bus or Coach (e.g. FlixBus)],G01Q02[SQ004]. Please state how often you use the following transport modes for intercity trips:  [Car Pooling (e.g. BlaBlaCar)],"G01Q02[SQ005]. Please state how often you use the following transport modes for intercity trips:  [Hired Car (e.g. SixT, Miles, Hertz, etc.)]",G01Q02[SQ006]. Please state how often you use the following transport modes for intercity trips:  [Private (Own or Company) Car],G01Q02[SQ007]. Please state how often you use the following transport modes for intercity trips:  [Flight],"G01Q03. How often do you manage to reach your intercity destination on time, without time delays? ",G01Q04. How much in advance do you usually book your tickets for intercity trips (e.g. DB tickets)? ,"G01Q05[SQ001]. Please indicate what are your general preferences in intercity (long-distance) trips between the 3 following aspects: travel time, ticket cost, and reliability (delay risk):   [Cost vs TimeCheaper but slower (A)orMore expensive but faster (","G01Q05[SQ002]. Please indicate what are your general preferences in intercity (long-distance) trips between the 3 following aspects: travel time, ticket cost, and reliability (delay risk):   [Cost vs Reliability (Delay Risk)Cheaper but less reliable (A)or","G01Q05[SQ003]. Please indicate what are your general preferences in intercity (long-distance) trips between the 3 following aspects: travel time, ticket cost, and reliability (delay risk):   [Time vs Reliability (Delay Risk)Slower but more reliable (A)orF","G03Q06. This section showcases 10 hypothetical scenarios where you travel by train from Munich central station (München Hauptbahnhof) to one of the 2 intercity destinations, a shorter trip to Stuttgart or a longer trip to Berlin.      	 		 			MUC - STR 		",G02Q07NTC4_T2_C:30/45_HS/LS_STR01.  ,G02Q08TC5_T2_C:30/45_LL/LS_STR02. ,G02Q09NTC2_T2_C:30/45_HL/LL_STR03. ,G02Q10TC3_T2_C:30/45_HL/LS_STR04.  ,G02Q11NTC3_T2_C:30/45_HL/LS_STR05. ,G16Q30. Note: You will now see questions about a longer intercity trip (from Munich to Berlin). ,G02Q12TC3_T4_C:60/90_HL/LS_BER01. ,G02Q13NTC3_T4_C:60/90_HL/LS_BER02.   ,G02Q14TC4_T4_C:60/90_HS/LS_BER03. ,G02Q15NTC5_T4_C:60/90_LL/LS_BER04. ,G02Q16TC1_T4_C:60/90_HL/HS_BER05. ,G04Q65. Set_1,G05Q30TC3_T2_C:30/45_HL/LS_STR01. ,G05Q31NTC3_T2_C:30/45_HL/LS_STR02. ,G05Q32TC4_T2_C:30/45_HS/LS_STR03. ,G05Q33NTC5_T2_C:30/45_LL/LS_STR04. ,G05Q34TC1_T2_C:30/45_HL/HS_STR05. ,G05Q35. Note: You will now see questions about a longer intercity trip (from Munich to Berlin). ,G05Q36NTC4_T4_C:60/90_HS/LS_BER01. ,G05Q37TC5_T4_C:60/90_LL/LS_BER02. ,G05Q38NTC2_T4_C:60/90_HL/LL_BER03. ,G05Q39TC3_T4_C:60/90_HL/LS_BER04. ,G05Q40NTC3_T4_C:60/90_HL/LS_BER05. ,G05Q66. Set_2,G06Q41NTC4_T2_C:30/45_HS/LS_STR01. ,G06Q42TC5_T2_C:30/45_LL/LS_STR02. ,G06Q43TC1_T2_C:30/45_HL/HS_STR03. ,G06Q44NTC1_T2_C:30/45_HL/HS_STR04. ,G06Q45TC2_T2_C:30/45_HL/LL_STR05. ,G06Q46. Note: You will now see questions about a longer intercity trip (from Munich to Berlin). ,G06Q47NTC1_T4_C:60/90_HL/HS_BER01. ,G06Q48TC2_T4_C:60/90_HL/LL_BER02. ,G06Q49NTC2_T4_C:60/90_HL/LL_BER03. ,G06Q50TC4_T4_C:60/90_HS/LS_BER04. ,G06Q51NTC5_T4_C:60/90_LL/LS_BER05. ,G06Q67. Set_3,G07Q55NTC1_T2_C:30/45_HL/HS_STR01. ,G07Q56TC2_T2_C:30/45_HL/LL_STR02. ,G07Q52NTC2_T2_C:30/45_HL/LL_STR03. ,G07Q53TC4_T2_C:30/45_HS/LS_STR04. ,G07Q54NTC5_T2_C:30/45_LL/LS_STR05. ,G07Q57. Note: You will now see questions about a longer intercity trip (from Munich to Berlin). ,G07Q58NTC4_T4_C:60/90_HS/LS_BER01. ,G07Q59TC5_T4_C:60/90_LL/LS_BER02. ,G07Q60TC1_T4_C:60/90_HL/HS_BER03. ,G07Q61NTC1_T4_C:60/90_HL/HS_BER04. ,G07Q62TC2_T4_C:60/90_HL/LL_BER05. ,G07Q68. Set_4,"G07Q62. In this last section, we kindly ask you to answer a few general questions about yourself. Please note that all responses are anonymous and will be treated with confidentiality, used solely for research purposes.",G15Q21. What is your Age? ,G15Q22. What is your Gender?,G01Q23. What is your 'Net Monthly Income (Individual)'?    ,G01Q24. Where do you live (Residential Location Type)?,G15Q25. What is your Education background? ,G15Q26. What is your Employment Status? ,G15Q26[other]. What is your Employment Status?  [Other],G01Q27. Do you have a valid car Driving License in Germany? ,G01Q29. Do you have access to car? ,G01Q28. Do you have a seasonal ticket (e.g. monthly ticket) for your public transport trips? ,G01Q28[other]. Do you have a seasonal ticket (e.g. monthly ticket) for your public transport trips?  [Other],"G13Q20. Your input is highly valuable for our research on long-distance train travel.  If you have any comments, suggestions, or feedback about the survey experience - or especially if you would like to share insights from your intercity travel experience",interviewtime. Total time,groupTime1873. Group time: Passenger travel survey: which intercity train should I choose…?,G01Q63Time. Question time: G01Q63,groupTime1864. Group time: Section I. Intercity Travel Experience,G01Q62Time. Question time: G01Q62,Q00Time. Question time: Q00,G02Q64Time. Question time: G02Q64,G01Q02Time. Question time: G01Q02,G01Q03Time. Question time: G01Q03,G01Q04Time. Question time: G01Q04,G01Q05Time. Question time: G01Q05,groupTime1870. Group time:  Section II. Hypothetical Intercity Train Choices,G03Q06Time. Question time: G03Q06,groupTime1865. Group time: Section II. Hypothetical Intercity Train Choices,G02Q07NTC4STR01Time. Question time: G02Q07NTC4STR01,G02Q08TC5STR02Time. Question time: G02Q08TC5STR02,G02Q09NTC2STR03Time. Question time: G02Q09NTC2STR03,G02Q10TC3STR04Time. Question time: G02Q10TC3STR04,G02Q11NTC3STR05Time. Question time: G02Q11NTC3STR05,G16Q30Time. Question time: G16Q30,G02Q12TC3BER01Time. Question time: G02Q12TC3BER01,G02Q13NTC3BER02Time. Question time: G02Q13NTC3BER02,G02Q14TC4BER03Time. Question time: G02Q14TC4BER03,G02Q15NTC5BER04Time. Question time: G02Q15NTC5BER04,G02Q16TC1BER05Time. Question time: G02Q16TC1BER05,G04Q65Time. Question time: G04Q65,groupTime1868. Group time: Section II. Hypothetical Intercity Train Choices,G05Q30TC3STR01Time. Question time: G05Q30TC3STR01,G05Q31NTC3STR02Time. Question time: G05Q31NTC3STR02,G05Q32TC4STR03Time. Question time: G05Q32TC4STR03,G05Q33NTC5STR04Time. Question time: G05Q33NTC5STR04,G05Q34TC1STR05Time. Question time: G05Q34TC1STR05,G05Q35Time. Question time: G05Q35,G05Q36NTC4BER01Time. Question time: G05Q36NTC4BER01,G05Q37TC5BER02Time. Question time: G05Q37TC5BER02,G05Q38NTC2BER03Time. Question time: G05Q38NTC2BER03,G05Q39TC3BER04Time. Question time: G05Q39TC3BER04,G05Q40NTC3BER05Time. Question time: G05Q40NTC3BER05,G05Q66Time. Question time: G05Q66,groupTime1867. Group time: Section II. Hypothetical Intercity Train Choices,G06Q41NTC4STR01Time. Question time: G06Q41NTC4STR01,G06Q42TC5STR02Time. Question time: G06Q42TC5STR02,G06Q43TC1STR03Time. Question time: G06Q43TC1STR03,G06Q44NTC1STR04Time. Question time: G06Q44NTC1STR04,G06Q45TC2STR05Time. Question time: G06Q45TC2STR05,G06Q46Time. Question time: G06Q46,G06Q47NTC1BER01Time. Question time: G06Q47NTC1BER01,G06Q48TC2BER02Time. Question time: G06Q48TC2BER02,G06Q49NTC2BER03Time. Question time: G06Q49NTC2BER03,G06Q50TC4BER04Time. Question time: G06Q50TC4BER04,G06Q51NTC5BER05Time. Question time: G06Q51NTC5BER05,G06Q67Time. Question time: G06Q67,groupTime1866. Group time: Section II. Hypothetical Intercity Train Choices,G07Q55NTC1STR01Time. Question time: G07Q55NTC1STR01,G07Q56TC2STR02Time. Question time: G07Q56TC2STR02,G07Q52NTC2STR03Time. Question time: G07Q52NTC2STR03,G07Q53TC4STR04Time. Question time: G07Q53TC4STR04,G07Q54NTC5STR05Time. Question time: G07Q54NTC5STR05,G07Q57Time. Question time: G07Q57,G07Q58NTC4BER01Time. Question time: G07Q58NTC4BER01,G07Q59TC5BER02Time. Question time: G07Q59TC5BER02,G07Q60TC1BER03Time. Question time: G07Q60TC1BER03,G07Q61NTC1BER04Time. Question time: G07Q61NTC1BER04,G07Q62TC2BER05Time. Question time: G07Q62TC2BER05,G07Q68Time. Question time: G07Q68,groupTime1872. Group time: Section III. Final Section – About You (Socio Demographics - Anonymous Data),G07Q62Time. Question time: G07Q62,groupTime1871. Group time: Section III. Final Section – About You (Socio Demographics - Anonymous Data),G15Q21Time. Question time: G15Q21,G15Q22Time. Question time: G15Q22,G01Q23Time. Question time: G01Q23,G01Q24Time. Question time: G01Q24,G15Q25Time. Question time: G15Q25,G15Q26Time. Question time: G15Q26,G01Q27Time. Question time: G01Q27,G01Q29Time. Question time: G01Q29,G01Q28Time. Question time: G01Q28,groupTime1869. Group time: Thank you for completing the survey!!,G13Q20Time. Question time: G13Q20
268,10/7/25 18:42,68,en,650702802,10/7/25 18:35,10/7/25 18:42,,2,Less often (e.g. every few months),3+ times per week,Min. 1-2 times per month,Min. 3-5 times per year,Min. 3-5 times per year,Min. 3-5 times per year,(Almost) Never,(Almost) Never,(Almost) Never,(Almost) Never,Often,Up to 2-4 weeks in advance,Neutral,Strongly A,Strongly B,,,,,,,,,,,,,,Train B,Train A,Train A,Train A,Train A,,Train A,Train A,Train A,Train A,Train A,,,,,,,,,,,,,,,,,,,,,,,,,,,26 - 35,Male,Under 1000 €,"Large City (e.g. Berlin, Munich, Stuttgart)","University (Bachelor, Master, PhD)",Full or Part time worker,,No,,Yes – Deutschlandticket,,Its a nice survey :),454.55,,16.94,,,7.64,56.07,74.94,8.6,7.44,37.23,,51.18,,,,,,,,,,,,,,,24.84,12.5,16.89,8.41,11.74,5.29,13.12,15.24,5.66,4.23,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.32,,4.37,5.17,6.17,9.4,4.43,6.77,4.09,,4.22,,25.84
276,10/7/25 19:18,68,de,1763004087,10/7/25 19:07,10/7/25 19:18,,3,Less often (e.g. every few months),(Almost) Never,Min. 3-5 times per year,Min. 3-5 times per year,Min. 3-5 times per year,Min. 1-2 times per month,(Almost) Never,(Almost) Never,Min. 1-2 times per week,Min. 1-2 times per year,In around 50 % of the trips,More than 1 month in advance,Neutral,Rather B,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,Train B,Train B,Train B,Train B,Train B,,Train A,Train B,Train A,Train B,Train A,,,,,,,,,,,,,,,36 - 50,Female,1000 - 2000 €,"Large City (e.g. Berlin, Munich, Stuttgart)",Apprenticeship /Vocational Training,Full or Part time worker,,No,,Yes – Deutschlandticket,,,679.66,,61.44,,,47.8,55.87,45.03,23.24,12.1,63.6,,68.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.81,31.54,19.57,19.05,16.59,7.04,24.41,14.95,9.06,8.09,8.64,,,,,,,,,,,,,,,,16.16,,9.07,3.66,9.51,6.96,10.69,8.59,18.23,,8.5,,26.23
277,10/7/25 19:49,68,en,1911544518,10/7/25 19:44,10/7/25 19:49,,1,Less often (e.g. every few months),Min. 3-5 times per year,Min. 3-5 times per year,Min. 3-5 times per year,Min. 3-5 times per year,Min. 1-2 times per month,Min. 1-2 times per week,Min. 1-2 times per month,Min. 3-5 times per year,Min. 1-2 times per year,In around 50 % of the trips,On the day of traveling,Neutral,Rather A,Rather A,,Train A,Train A,Train A,Train A,Train A,,Train B,Train B,Train A,Train B,Train A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26 - 35,Male,Under 1000 €,"Large City (e.g. Berlin, Munich, Stuttgart)","University (Bachelor, Master, PhD)",Student,,No,,Yes – Deutschlandticket,,,318.42,,26.25,,,21.15,30.87,31.03,10.67,19.18,14.8,,17.19,,22.3,14.65,5.4,7.27,4.86,3.4,8.5,3.56,3.41,3.3,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.22,,7.81,4.67,6.33,10.54,4.74,7.04,4.5,,10.04,,8.93
284,10/8/25 2:23,68,en,1386730488,10/8/25 2:15,10/8/25 2:23,,1,Less often (e.g. every few months),(Almost) Never,Min. 3-5 times per year,Min. 3-5 times per year,Min. 3-5 times per year,Min. 1-2 times per year,(Almost) Never,(Almost) Never,(Almost) Never,(Almost) Never,Often,Up to 2-4 weeks in advance,Rather A,Rather A,Rather B,,Train A,Train A,Train A,Train A,Train A,,Train A,Train A,Train A,Train A,Train A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26 - 35,Male,1000 - 2000 €,"Large City (e.g. Berlin, Munich, Stuttgart)","University (Bachelor, Master, PhD)",Full or Part time worker,,No,,Yes – Deutschlandticket,,,475.87,,52.55,,,15.48,44.07,33.21,23.46,13.92,45.28,,60.81,,21.1,22.8,9.22,14.72,8.96,3.56,11.87,5.42,7.34,4.91,9.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.69,,5.19,3.83,5.53,11.82,6.97,5.9,8.09,,4.17,,10.69
286,10/8/25 9:01,68,en,120935403,10/8/25 8:47,10/8/25 9:01,,3,Less often (e.g. every few months),Min. 3-5 times per year,Min. 3-5 times per year,Min. 1-2 times per year,(Almost) Never,Min. 1-2 times per month,(Almost) Never,(Almost) Never,Min. 1-2 times per year,(Almost) Never,(Almost) Always,Up to 1 week in advance,Rather B,Rather B,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,Train A,Train B,Train B,Train A,Train B,,Train A,Train B,Train A,Train B,Train A,,,,,,,,,,,,,,,18 - 25,Male,3000 - 4000 €,"Large City (e.g. Berlin, Munich, Stuttgart)","University (Bachelor, Master, PhD)",Full or Part time worker,,No,,Yes – Deutschlandticket,,,887.22,,16.63,,,13.83,22.5,70.13,8.78,10.44,36.69,,323.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.42,34.43,10.22,13.71,11.62,4.61,10.18,34.88,10.61,9.61,19.04,,,,,,,,,,,,,,,,2.35,,4.34,2.76,12,9.76,6.21,8.68,36.55,,6.91,,106.94
292,10/8/25 16:35,68,en,805794434,10/8/25 16:32,10/8/25 16:35,,2,3+ times per week,(Almost) Never,Min. 1-2 times per year,Min. 1-2 times per year,Min. 1-2 times per year,(Almost) Never,(Almost) Never,(Almost) Never,(Almost) Never,(Almost) Never,(Almost) Always,On the day of traveling,Strongly A,Strongly A,Strongly A,,,,,,,,,,,,,,Train A,Train A,Train A,Train A,Train A,,Train A,Train A,Train A,Train A,Train A,,,,,,,,,,,,,,,,,,,,,,,,,,,18 - 25,Male,Under 1000 €,"Large City (e.g. Berlin, Munich, Stuttgart)","University (Bachelor, Master, PhD)",Student,,No,,Yes – Deutschlandticket,,,215.06,,11.12,,,10.62,18.16,26.89,13.78,5.76,16.4,,16.44,,,,,,,,,,,,,,,5.24,2.68,3.36,3.13,2.53,2.56,3.17,3.15,4.33,3.81,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.21,,3.45,2.67,5.87,8.12,10,4.78,5.02,,4.63,,10.78
303,10/9/25 11:43,68,en,473806259,10/9/25 11:34,10/9/25 11:43,,1,Min. 1-2 times per month,Min. 1-2 times per year,Min. 1-2 times per month,Min. 1-2 times per month,Min. 1-2 times per month,Min. 3-5 times per year,Min. 1-2 times per year,(Almost) Never,(Almost) Never,Min. 1-2 times per year,In around 50 % of the trips,Up to 2-4 weeks in advance,Rather A,Strongly B,Rather A,,Train B,Train B,Train B,Train B,Train B,,Train B,Train B,Train B,Train B,Train B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26 - 35,Male,1000 - 2000 €,"Large City (e.g. Berlin, Munich, Stuttgart)","University (Bachelor, Master, PhD)",Student,,No,,Yes – Deutschlandticket,,,578.18,,5.51,,,13.88,36.15,35.1,10.47,7.58,249.43,,19.62,,21.84,26.41,10.1,5.69,5.8,5.2,9.42,7.3,2.97,3.27,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09,,5.51,4.02,38.31,7.31,4.02,16.96,7.59,,5.17,,8.72
304,10/9/25 11:49,68,en,23479130,10/9/25 11:44,10/9/25 11:49,,3,3+ times per week,3+ times per week,3+ times per week,3+ times per week,Min. 1-2 times per month,(Almost) Never,(Almost) Never,(Almost) Never,(Almost) Never,Min. 1-2 times per year,Rarely,Up to 1 week in advance,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,Train A,Train B,Train B,Train A,Train B,,Train A,Train A,Train A,Train A,Train A,,,,,,,,,,,,,,,26 - 35,Female,Prefer not to answer,"Large City (e.g. Berlin, Munich, Stuttgart)","University (Bachelor, Master, PhD)",Student,,No,,Yes – Deutschlandticket,,,336.04,,4.37,,,10.37,15.97,45.59,12.97,15.84,26.32,,50.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.48,4.02,4.75,15.92,12.67,3.71,11.72,8.11,3.08,2.67,9.03,,,,,,,,,,,,,,,,1.85,,6.57,3.36,8.62,6.71,6.69,6.89,9.55,,6.07,,5.35
305,10/9/25 12:15,68,en,1480407392,10/9/25 12:06,10/9/25 12:15,,1,Less often (e.g. every few months),Min. 1-2 times per year,Min. 3-5 times per year,Min. 1-2 times per year,Min. 1-2 times per year,Min. 1-2 times per year,(Almost) Never,(Almost) Never,(Almost) Never,(Almost) Never,In around 50 % of the trips,On the day of traveling,Neutral,Rather B,Neutral,,Train A,Train B,Train A,Train B,Train A,,Train B,Train A,Train B,Train A,Train B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18 - 25,Male,Under 1000 €,"Large City (e.g. Berlin, Munich, Stuttgart)","University (Bachelor, Master, PhD)",Student,,No,,Yes – Deutschlandticket,,,569.08,,16.83,,,50.75,78.67,84.74,14.16,18.19,34.03,,40.02,,20.82,34.45,11.71,14.06,17.14,4.26,25.2,17.96,4.76,3.68,6.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.83,,4.81,4.25,7.3,6.39,6.07,10.64,10.24,,5.5,,13.06
306,10/9/25 12:24,68,en,167835368,10/9/25 12:16,10/9/25 12:24,,3,3+ times per week,3+ times per week,3+ times per week,3+ times per week,Min. 1-2 times per year,3+ times per week,(Almost) Never,(Almost) Never,(Almost) Never,Min. 1-2 times per year,(Almost) Always,Up to 2-4 weeks in advance,Strongly A,Rather B,Rather A,,,,,,,,,,,,,,,,,,,,,,,,,,Train A,Train B,Train B,Train A,Train B,,Train A,Train B,Train A,Train B,Train A,,,,,,,,,,,,,,,26 - 35,Male,Under 1000 €,"Large City (e.g. Berlin, Munich, Stuttgart)","University (Bachelor, Master, PhD)",Student,,No,,Yes – Deutschlandticket,,,452.46,,7.09,,,14.6,22.43,51,16.52,50.95,53.62,,26.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.64,15.08,10.02,12.84,11.28,6.05,13.04,9.2,5.32,4.98,6.32,,,,,,,,,,,,,,,,5.59,,6.68,3.87,17.64,10.76,9.4,7.1,4.98,,6.86,,13.68
307,10/9/25 12:29,68,en,1442499881,10/9/25 12:24,10/9/25 12:29,,1,3+ times per week,3+ times per week,Min. 3-5 times per year,Min. 3-5 times per year,Min. 3-5 times per year,(Almost) Never,(Almost) Never,(Almost) Never,(Almost) Never,Min. 3-5 times per year,(Almost) Always,Up to 3 days before traveling,Neutral,Neutral,Neutral,,Train A,Train B,Train B,Train B,Train B,,Train B,Train A,Train B,Train A,Train A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26 - 35,Male,1000 - 2000 €,"Large City (e.g. Berlin, Munich, Stuttgart)","University (Bachelor, Master, PhD)",Full or Part time worker,,No,,Yes – Deutschlandticket,,,293.07,,8.24,,,6.56,42.84,40.7,7.74,9.01,17.15,,8.26,,17.12,8.05,12.06,8.66,8.27,2.38,12.58,8.07,26.54,5,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,4.65,3.5,5.2,4.29,4.65,4.17,3.44,,2.98,,4.64
311,10/9/25 17:24,68,en,1374884868,10/9/25 17:11,10/9/25 17:24,,1,Min. 1-2 times per month,(Almost) Never,Min. 1-2 times per month,Min. 1-2 times per month,Min. 1-2 times per month,Min. 1-2 times per year,(Almost) Never,(Almost) Never,(Almost) Never,Min. 1-2 times per year,In around 50 % of the trips,Up to 2-4 weeks in advance,Rather A,Rather A,Rather A,,Train A,Train B,Train A,Train B,Train B,,Train B,Train A,Train B,Train A,Train B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26 - 35,Female,Under 1000 €,"Large City (e.g. Berlin, Munich, Stuttgart)","University (Bachelor, Master, PhD)",Self-employed/ Own Business,,No,,Yes – Deutschlandticket,,,748.86,,20.97,,,14.58,25.71,53.96,11.48,25.19,59.97,,32.63,,12.23,19.02,38.45,11.25,136.05,2.05,58.25,33.34,8.68,14.5,15.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33,,69.21,3.39,10.28,7.08,4.14,34.94,3.34,,5.3,,14.16
313,10/9/25 17:40,68,de,2091308690,10/9/25 17:25,10/9/25 17:40,,1,Less often (e.g. every few months),(Almost) Never,Min. 3-5 times per year,Min. 3-5 times per year,Min. 1-2 times per year,Min. 1-2 times per year,Min. 1-2 times per year,(Almost) Never,Min. 1-2 times per year,(Almost) Never,Rarely,Up to 2-4 weeks in advance,Neutral,Neutral,Neutral,,Train A,Train B,Train A,Train B,Train B,,Train B,Train B,Train B,Train A,Train B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51 - 65,Female,3000 - 4000 €,"Medium City (e.g. Regensburg, Ingolstadt, Ulm)",Apprenticeship /Vocational Training,Full or Part time worker,,Yes,Yes (private or company car),Yes – Deutschlandticket,,,938.08,,58.64,,,26.45,57.24,112.93,7.17,57.34,61.02,,29.03,,26.86,9.76,20.36,30.65,19.42,2.25,20.09,133.14,24.36,32.41,7.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.97,,55.12,3.49,11.8,27.21,40.99,7.61,5.33,3.48,37.55,,6.42
315,10/9/25 18:16,68,en,1117060842,10/9/25 18:07,10/9/25 18:16,,4,Less often (e.g. every few months),Min. 3-5 times per year,Min. 3-5 times per year,Min. 1-2 times per month,Min. 1-2 times per month,(Almost) Never,(Almost) Never,Min. 3-5 times per year,Min. 1-2 times per month,Min. 1-2 times per year,Often,Up to 1 week in advance,Rather B,Rather B,Rather B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train A,Train B,Train B,Train B,Train A,,Train A,Train B,Train B,Train A,Train B,,,18 - 25,Female,Under 1000 €,"Medium City (e.g. Regensburg, Ingolstadt, Ulm)","University (Bachelor, Master, PhD)",Unemployed,,No,,No,,,559.41,,40.81,,,13.9,33.73,61.28,27.12,10.77,48.25,,70.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.29,8.66,27.13,11.67,14.09,7.65,26.08,14.14,9.73,14.07,10.68,,,4.78,,6.23,2.68,6.04,7.25,5.25,17.24,6.47,,9.96,,10.84
317,10/9/25 19:30,68,de,725167355,10/9/25 19:19,10/9/25 19:30,,4,Min. 1-2 times per month,(Almost) Never,Min. 3-5 times per year,Min. 3-5 times per year,Min. 3-5 times per year,Min. 1-2 times per year,(Almost) Never,(Almost) Never,(Almost) Never,(Almost) Never,(Almost) Never,More than 1 month in advance,Strongly A,Rather A,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train A,Train A,Train A,Train A,Train A,,Train A,Train A,Train B,Train A,Train B,,,36 - 50,Female,1000 - 2000 €,"Large City (e.g. Berlin, Munich, Stuttgart)",High School,Full or Part time worker,,No,,Yes – Deutschlandticket,,,634.99,,24.2,,,20.4,43.16,42.57,11.17,16.62,54.94,,70.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.6,26.54,6.89,9.55,15.05,1.92,17.58,6.88,65.86,14.47,12.19,,,2.2,,11.02,8.26,7.11,3.79,18.26,14.33,3.73,,4.39,,5.18
319,10/9/25 19:40,68,en,2062042383,10/9/25 19:23,10/9/25 19:40,,3,Less often (e.g. every few months),(Almost) Never,(Almost) Never,(Almost) Never,(Almost) Never,(Almost) Never,(Almost) Never,Min. 3-5 times per year,Min. 1-2 times per week,(Almost) Never,(Almost) Always,More than 1 month in advance,Rather B,Rather A,Rather B,,,,,,,,,,,,,,,,,,,,,,,,,,Train A,Train B,Train B,Train A,Train A,,Train A,Train B,Train A,Train B,Train A,,,,,,,,,,,,,,,Under 18,Male,Prefer not to answer,"Medium City (e.g. Regensburg, Ingolstadt, Ulm)",Primary/Secondary School,Student,,No,,No,,"For the train Qs, I have no idea how far the cities are from each other. Because I live In UAE.",1067.35,,11.46,,,18.82,41.21,102.31,26.41,32.28,58.57,,102.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.82,43.7,47.17,61.42,60.33,8,28,28.88,27.73,81.29,19.5,,,,,,,,,,,,,,,,7.29,,6.42,3.94,13.33,20.91,14.19,6.13,6.57,,13.85,,100.45
320,10/9/25 19:53,68,en,2002615135,10/9/25 19:46,10/9/25 19:53,,4,Less often (e.g. every few months),Min. 1-2 times per year,Min. 3-5 times per year,Min. 1-2 times per year,Min. 3-5 times per year,(Almost) Never,Min. 1-2 times per year,(Almost) Never,(Almost) Never,Min. 3-5 times per year,Often,Up to 2-4 weeks in advance,Strongly A,Neutral,Strongly A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train A,Train B,Train A,Train B,Train A,,Train A,Train A,Train A,Train A,Train B,,,26 - 35,Male,2000 - 3000 €,"Large City (e.g. Berlin, Munich, Stuttgart)","University (Bachelor, Master, PhD)",Full or Part time worker,,No,,Yes – Deutschlandticket,,,441.45,,11.49,,,10.88,22.58,30.71,11.84,5.97,48.4,,83.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.44,18.48,20.52,20,9.06,2.62,11.26,10.73,11.17,4.44,8.47,,,4.04,,3.87,3.48,7.32,5.01,5.72,6.28,4.13,,6.1,,30.8
